,0,1,2,3,4,5,6,7,8,9,10,11,12,13
525c56c72d2b8f4ddd000942,181.0,169.0,169.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525d623e0db79c983d004c70,197.0,141.0,126.0,125.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525d7b7f5113078ea40060b3,204.0,200.0,182.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525dbb6641def3ff3d000faf,118.0,117.0,108.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525dc503c8b6636399003223,152.0,136.0,121.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525e025f544015a3e6001c26,243.0,218.0,211.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525e5b841412435948000977,59.0,52.0,46.0,43.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525e695a4c29eb21a7000e52,39.0,32.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525edbc01521b1a6540006d8,131.0,112.0,104.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525f05655588de558e002f96,127.0,101.0,92.0,81.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525f2560f9c23fb2f80001fb,132.0,92.0,84.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525f676e580e8d9d8500394a,141.0,117.0,90.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525f7fd9580e8df9e90043ee,197.0,190.0,168.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525fc7cc423f4061310058eb,152.0,148.0,139.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52600ef683e245b5ca00912b,170.0,163.0,151.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526025aaadecf498f80004bc,68.0,61.0,41.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526040c112899db1f3001e46,140.0,84.0,41.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260684b0abd6e42210012fb,99.0,77.0,70.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52606fe96913ef46cc00192e,101.0,73.0,69.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52607a89225be6fb3c000971,70.0,66.0,54.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260a4607a5704623b002c3b,74.0,62.0,60.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260af1a225be68fd10037c8,102.0,88.0,74.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260b3e00a042f74a3003b2c,130.0,121.0,60.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260c5a8cf5970d637004796,121.0,120.0,68.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52613d85cf5970e61a008335,91.0,75.0,71.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5261589c7a5704eaa2009566,133.0,132.0,91.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5261608d795df21c3f00980f,83.0,70.0,69.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52616360060a550711009b0d,110.0,59.0,51.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5261763acef03f63a400a7aa,101.0,92.0,80.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526198231ffb56d2da0012f0,70.0,54.0,44.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52619ce0dbaa8c64cc0001eb,82.0,73.0,68.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52619d08a4e87fcb2000020b,103.0,96.0,91.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5261bbbafcc68d19fa001730,66.0,62.0,56.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5262a832fcc68db5fa006cae,49.0,48.0,39.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5264303830f3446e3c006979,43.0,39.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5264840db58323877e000efc,43.0,38.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52649c10ce4d20afcb002d4d,52.0,52.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52659a64edfdebba0a0006cb,59.0,52.0,51.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5265b821fd43c6b1f0000798,132.0,116.0,91.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526688907c961961a1002913,142.0,118.0,99.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5266a31b9a5c010a7a0034c0,58.0,48.0,42.0,41.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5266bb1a9a5c01cc89002c80,44.0,39.0,38.0,38.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5266cdb34d762f8fef0051c2,100.0,52.0,49.0,47.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5266e228f5caf7e8dc005b10,52.0,43.0,37.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5266fcf94d762f8fef006b74,69.0,59.0,58.0,56.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5267b81a52777cdd62003629,69.0,62.0,55.0,48.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5267cdf93d6a8c07dc003f7b,106.0,73.0,70.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5267d0d63d6a8cb6380042fa,85.0,66.0,65.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5267f10d85092610bc00545b,76.0,70.0,59.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52683542651fa46fc60007a9,47.0,44.0,25.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52685d021a66a506bc000c96,189.0,121.0,120.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526878e7f1f16520b1001e52,105.0,41.0,41.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52688c269559a37093002af9,44.0,43.0,42.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52692f4b029983d7910068d9,77.0,34.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52695a865c8c907ae700084d,117.0,111.0,105.0,96.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52696a48babbc6f6e0000fb1,116.0,113.0,104.0,98.0,94.0,91.0,91.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
52696abebad0fa35a900118f,73.0,71.0,51.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52697c09a9582dd639001b88,99.0,96.0,86.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5269934db804a6be16002984,160.0,149.0,132.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5269b1e45a90d2fdec003e39,123.0,103.0,95.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5269ff0ba9582dd32b006b81,66.0,62.0,51.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526a0739fe91f8145c006c14,68.0,56.0,50.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526a248b281716183d0079ba,59.0,54.0,53.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526a542da9582dd32b008130,43.0,34.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526a8225765d7783e7000a5a,30.0,29.0,28.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526abcdd310e9af1cc0015bc,100.0,85.0,73.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526ad0dd88a34d268700153d,145.0,126.0,106.0,94.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526ae3a4af779580290026d0,183.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526aefe7530933054f0032f3,72.0,64.0,61.0,50.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526afc5188a34deaea00404b,52.0,47.0,43.0,36.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526b4bfe47a184f200003732,83.0,63.0,61.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526b4f889d5abe985b003a8a,26.0,19.0,12.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526c19f91896b3a8bd009357,39.0,28.0,27.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526c80c42767a13d810011f5,50.0,42.0,37.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526c9525f938c9b48900131a,52.0,50.0,42.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526d2493339b728470003ef9,36.0,33.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526d4c1c94d1f182f600574f,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526d8c17339b72f57800892a,50.0,43.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526ea894f842311178008914,47.0,44.0,34.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526eb78cc09fec5f700002ea,88.0,85.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526ecdc14bd167fb10001b3b,38.0,33.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526ee711600ebf65c000320b,199.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526fd29a0ac9c533880034a3,73.0,64.0,51.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526ff6df8d592518580047d6,128.0,126.0,125.0,123.0,120.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527000ecebc6aa50ac004c66,164.0,160.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527038bbc4d6aeab6b000983,61.0,50.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52708a7ab063dd0b01004607,72.0,71.0,52.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5270e99ed66b8f2417006220,19.0,19.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52714e42221cb6ef20001b62,144.0,138.0,132.0,129.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5271781a883371775f001b0a,60.0,33.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527190b9ef5ec6b640002994,347.0,213.0,205.0,176.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52727641d1c09afc0000ae42,164.0,147.0,138.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527285b70c491af41f000263,89.0,82.0,82.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272885b28423769210005c6,110.0,110.0,99.0,84.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272961b28e1c8dfff00054b,103.0,99.0,89.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272aaa7b3fa72187a001d14,327.0,281.0,256.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272ab6cb29b5d1520001f0b,86.0,74.0,73.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272b241ae51d4a63f00275e,83.0,72.0,65.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272baa5ae51d4e0b5002eb7,45.0,37.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272c92f28e1c858b0004189,68.0,51.0,43.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272d0594afed5019c004866,116.0,108.0,80.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272e33f6a50c7c8ed0058f7,208.0,137.0,101.0,95.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527317e617adf0bd370001b9,165.0,156.0,153.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52732b6747d51d6924000b45,47.0,39.0,37.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52736aa8a8c93f22b8001baa,47.0,44.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52737ad8246ffda405002182,47.0,42.0,41.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52737dd18dbd9e0e9a0020a5,56.0,44.0,43.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527590af2b50b40153002549,61.0,45.0,44.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5277008f44d781db7f00792a,216.0,207.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52773d3129b0d3742100053b,72.0,66.0,64.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52779b664b088d248e001b76,21.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5277b5dec2864f37f600277b,81.0,65.0,47.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5277bed42fcdcf9f42002d14,125.0,116.0,88.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5277ca357aeb3b4afd0035c8,147.0,137.0,129.0,128.0,119.0,116.0,115.0,114.0,107.0,0.0,0.0,0.0,0.0,0.0
5278177d7f320e10c9002b25,56.0,34.0,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5278ec8a7d9779b603001cf0,45.0,31.0,31.0,31.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5279407761f3038d16001db9,113.0,91.0,89.0,76.0,76.0,51.0,51.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
5279a00fa52b2375db002ad0,82.0,79.0,69.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5279d06f2e6207d70700260d,103.0,59.0,55.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5279d7242e6207637e001f16,85.0,72.0,70.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527a6405bd4b06540a009216,231.0,207.0,193.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527a7aa9fcf3c1a2f600a5cf,387.0,308.0,302.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527a9550674673c7350004e6,186.0,125.0,117.0,116.0,106.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527a95d1674673ed5300064f,153.0,138.0,128.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527ab69d65671a0081004521,145.0,69.0,65.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527ad3e6674673ed53008267,180.0,125.0,121.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527b118dd2e94f4407006e78,222.0,213.0,176.0,173.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527b122c74b0c5bafb007104,374.0,369.0,353.0,346.0,331.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527b2d2274b0c5800800a844,247.0,240.0,233.0,227.0,214.0,191.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527b3adf74b0c5609300b553,222.0,185.0,172.0,161.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527bb2ea10472dce3f014fe2,282.0,233.0,202.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527bcc525a9520f2fe017433,144.0,142.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527be903f1c5f5c30501c9a8,166.0,161.0,137.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527bea8be3b9cb208701d060,282.0,256.0,194.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527bff5e6a8e4fffee002308,95.0,95.0,87.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527c28d7f7a7388f6a0009c9,200.0,195.0,191.0,188.0,173.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527c669b2a1baa0bba0064f9,192.0,163.0,156.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527c9b1fc3ac71eb1700a0bc,153.0,152.0,126.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527cd90ced08877f2d00ccaa,257.0,253.0,209.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527cfcd269875b3e6c010911,212.0,126.0,111.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527cfdfb99ff6d25560108df,253.0,224.0,193.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527d12f50c16b83ae30003a9,220.0,147.0,139.0,119.0,116.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527d3136c20e5de0af00be1f,279.0,223.0,205.0,204.0,185.0,171.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527d4957c4fd3b4fea00c68e,224.0,222.0,214.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527e8de876fada6b31013977,247.0,149.0,112.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527ea3cc7507a5f597017cff,139.0,109.0,88.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527ea4712f6a2f215b015794,138.0,133.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527f0acc4ef7437949003f9f,241.0,199.0,173.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527fd1b008d171caf6007858,279.0,248.0,246.0,173.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527fee4a632bdb5afb013925,209.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528110de94f2b34c7700865d,176.0,142.0,104.0,96.0,83.0,69.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528118a1f18c443b78008459,258.0,224.0,221.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52815ab7aa2db851a300145a,647.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52815af1773c13f2b70013fc,233.0,211.0,133.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52816f1fbbae1107a00007a1,85.0,73.0,48.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528187a845ccfa1b10000d68,111.0,79.0,67.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5281a1524140c8576d002461,81.0,79.0,78.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528238e53cf961bfd6006dc4,62.0,44.0,35.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528248b6e713e5f790000c9e,145.0,132.0,117.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5282632083121c4e7e00961f,139.0,130.0,103.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528263d0d3abfb06f2009436,225.0,193.0,160.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52836efab059b679e1006e09,65.0,40.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52838c0b4257741fe10079c9,110.0,73.0,58.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5283c8c1469875e0b800c73e,180.0,96.0,95.0,70.0,68.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5283dad20a944076200014b3,202.0,171.0,152.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5284193d2785a433b30040ab,43.0,40.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52841d1f2785a4f43e006d36,66.0,61.0,53.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5284216ea01557c1150002ac,194.0,177.0,150.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52843d0d476fa402dc0019f9,95.0,95.0,78.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5284e5731c7861af830071aa,88.0,84.0,82.0,81.0,77.0,73.0,65.0,64.0,63.0,0.0,0.0,0.0,0.0,0.0
52850b21476fa48f3e00943e,64.0,62.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52851ab3972cdf420e009e6e,137.0,74.0,72.0,67.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52852148972cdf420e00a354,101.0,89.0,89.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528557d0525b5c469a0008dd,122.0,99.0,81.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52857f2f053d4167000012b5,61.0,47.0,43.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5285b416128a3ea0ae002e8e,116.0,100.0,80.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52862f5a76d6c2d5fc0001f5,153.0,147.0,119.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528635f02ba48a9ef3000477,57.0,57.0,52.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528682121835ded8f4001446,65.0,58.0,52.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5286836ed0d0fc853b001461,45.0,39.0,36.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52869165797927228f0004c4,47.0,45.0,40.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5286938b6939c1aa5c001c5e,54.0,52.0,50.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528696176939c1ccaf0021e4,92.0,70.0,68.0,46.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5287b5ce5163498a90005729,74.0,67.0,57.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52881022a060cda2b7007f35,44.0,31.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5288277969f4da21d80003d5,51.0,50.0,44.0,43.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52892b788c48f123c300822e,60.0,29.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52895c352684b191df00a0f7,55.0,44.0,41.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528964c4810f6c7f3500a721,56.0,53.0,53.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52896837ad2e0bcf3800af20,62.0,60.0,60.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528979866131eb599000b420,50.0,34.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528a27a5e16779ff04001bc9,23.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528a2dc5417e3abac90023dc,20.0,20.0,12.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528a40c2306c34a2c50012dc,133.0,108.0,74.0,73.0,67.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528a59b3ef2b89b70c001c6f,148.0,146.0,93.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528b9f3972a5a7dff7001675,131.0,106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
